Date,Region,Product,UnitsSold,Revenue,Discount,Profit,Customer Name,Customer ID,Unnamed: 9,Postal Code,Product ID,Order ID,Row ID,Ship Mode,Ship Date,Segment,Category,Sub-Category,Country,State,City
01-11-2023,South,Furniture,313,454789,5,107342.2,Customer 551,CUST-1550,,874196,PROD-2550,ORD-3550,551,Second Class,03-01-2024,Consumer,Technology,Accessories,India,Maharashtra,Pune
01-11-2023,South,Groceries,349,202420,5,33723.25,Customer 552,CUST-1551,,325783,PROD-2551,ORD-3551,552,First Class,17-01-2024,Corporate,Furniture,Accessories,India,Karnataka,Mysuru
01-11-2023,East,Electronics,375,507375,15,117897.63,Customer 553,CUST-1552,,402658,PROD-2552,ORD-3552,553,Second Class,26-01-2024,Consumer,Office Supplies,Tables,India,Tamil Nadu,Coimbatore
01-11-2023,East,Clothing,258,142674,15,15983.55,Customer 554,CUST-1553,,333285,PROD-2553,ORD-3553,554,Same Day,06-01-2024,Home Office,Technology,Phones,India,Kerala,Thiruvananthapuram
01-11-2023,East,Furniture,349,581085,15,169870.41,Customer 555,CUST-1554,,251472,PROD-2554,ORD-3554,555,Second Class,12-01-2024,Consumer,Furniture,Phones,India,Gujarat,Surat
01-11-2023,East,Groceries,336,512736,0,68755.64,Customer 556,CUST-1555,,380795,PROD-2555,ORD-3555,556,Second Class,23-01-2024,Home Office,Technology,Chairs,India,Rajasthan,Udaipur
01-11-2023,West,Electronics,155,99975,0,26429.52,Customer 557,CUST-1556,,278126,PROD-2556,ORD-3556,557,Standard Class,05-01-2024,Consumer,Technology,Accessories,India,Punjab,Amritsar
01-11-2023,West,Clothing,61,52216,15,15468.85,Customer 558,CUST-1557,,875553,PROD-2557,ORD-3557,558,First Class,29-01-2024,Corporate,Office Supplies,Storage,India,Haryana,Faridabad
01-11-2023,West,Furniture,52,97708,20,12112.45,Customer 559,CUST-1558,,489195,PROD-2558,ORD-3558,559,First Class,26-01-2024,Consumer,Technology,Storage,India,Uttar Pradesh,Kanpur
01-11-2023,West,Groceries,164,217628,20,53849.01,Customer 560,CUST-1559,,793676,PROD-2559,ORD-3559,560,Second Class,21-01-2024,Consumer,Furniture,Tables,India,Madhya Pradesh,Indore
01-12-2023,North,Electronics,297,167211,0,44880.55,Customer 561,CUST-1560,,591877,PROD-2560,ORD-3560,561,Same Day,09-01-2024,Home Office,Technology,Binders,India,Bihar,Gaya
01-12-2023,North,Clothing,198,258786,5,66658.2,Customer 562,CUST-1561,,121651,PROD-2561,ORD-3561,562,Second Class,02-01-2024,Consumer,Furniture,Phones,India,West Bengal,Howrah
01-12-2023,North,Furniture,337,466408,20,123697.71,Customer 563,CUST-1562,,198480,PROD-2562,ORD-3562,563,Same Day,22-01-2024,Home Office,Technology,Accessories,India,Odisha,Cuttack
01-12-2023,North,Groceries,87,149901,5,16882.12,Customer 564,CUST-1563,,522488,PROD-2563,ORD-3563,564,Same Day,22-01-2024,Home Office,Technology,Storage,India,Telangana,Warangal
01-12-2023,South,Electronics,341,231880,5,39033.5,Customer 565,CUST-1564,,841136,PROD-2564,ORD-3564,565,Second Class,28-01-2024,Corporate,Furniture,Tables,India,Andhra Pradesh,Vijayawada
01-12-2023,South,Clothing,410,221400,5,63628.49,Customer 566,CUST-1565,,513095,PROD-2565,ORD-3565,566,Standard Class,29-01-2024,Consumer,Technology,Accessories,India,Chhattisgarh,Bilaspur
01-12-2023,South,Furniture,498,514932,15,80298.86,Customer 567,CUST-1566,,181932,PROD-2566,ORD-3566,567,First Class,22-01-2024,Home Office,Technology,Storage,India,Jharkhand,Jamshedpur
01-12-2023,South,Groceries,203,288057,5,58514.71,Customer 568,CUST-1567,,407282,PROD-2567,ORD-3567,568,Same Day,15-01-2024,Corporate,Office Supplies,Storage,India,Assam,Silchar
01-12-2023,East,Electronics,468,283140,10,60851.73,Customer 569,CUST-1568,,631335,PROD-2568,ORD-3568,569,First Class,02-01-2024,Corporate,Furniture,Chairs,India,Himachal Pradesh,Solan
01-12-2023,East,Clothing,365,483260,15,68478.96,Customer 570,CUST-1569,,636314,PROD-2569,ORD-3569,570,Second Class,03-01-2024,Corporate,Technology,Tables,India,Uttarakhand,Haridwar
01-12-2023,East,Furniture,288,218880,5,45515.34,Customer 571,CUST-1570,,681456,PROD-2570,ORD-3570,571,Same Day,14-01-2024,Home Office,Technology,Storage,India,Goa,Margao
01-12-2023,East,Groceries,478,660118,5,180615.77,Customer 572,CUST-1571,,489017,PROD-2571,ORD-3571,572,Standard Class,17-01-2024,Corporate,Office Supplies,Binders,India,Sikkim,Namchi
01-12-2023,West,Electronics,183,236070,15,62262.75,Customer 573,CUST-1572,,368723,PROD-2572,ORD-3572,573,Standard Class,06-01-2024,Consumer,Technology,Binders,India,Maharashtra,Nagpur
01-12-2023,West,Clothing,448,729344,10,98246.21,Customer 574,CUST-1573,,729883,PROD-2573,ORD-3573,574,Standard Class,06-01-2024,Corporate,Furniture,Chairs,India,Karnataka,Mangaluru
01-12-2023,West,Furniture,179,202270,5,58954.54,Customer 575,CUST-1574,,182774,PROD-2574,ORD-3574,575,Second Class,16-01-2024,Home Office,Office Supplies,Tables,India,Tamil Nadu,Madurai
01-12-2023,West,Groceries,305,141825,0,30497.01,Customer 576,CUST-1575,,392015,PROD-2575,ORD-3575,576,First Class,12-01-2024,Home Office,Office Supplies,Binders,India,Kerala,Kozhikode
